timestamp,season,gameweek,team,position,player_id,opta_code,player,price,selected,transfers_in,transfers_out,transfers_balance,news,chance_of_playing_next_round,return_gameweek
2026-08-12T09:33:17.222726,2627,1,CHE,MID,158,p463936,Jamie Bynoe-Gittens,60,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,MID,159,p486672,Moisés Caicedo Corozo,55,162864,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,MID,161,p514356,Roméo Lavia,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,MID,163,p491007,Dário Luís Essugo,45,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,MID,164,p593117,Geovany Quenda,55,3972,0,0,0,,100,
2026-08-12T09:33:17.222726,2627,1,CHE,FWD,165,p475168,João Pedro Junqueira de Jesus,75,2208606,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,FWD,166,p517052,Nicolas Jackson,65,15889,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,FWD,167,p463034,Liam Delap,55,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,FWD,168,p499309,Marc Guiu Paz,50,15889,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,FWD,169,p567119,Shumaira Mheuka,45,15889,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,FWD,170,p503037,Emmanuel Emegha,50,3972,0,0,0,Hamstring injury - 75% chance of playing,75,
2026-08-12T09:33:17.222726,2627,1,CHE,DEF,200,p437499,Maxence Lacroix,60,452843,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,GK,560,p549939,Mike Penders,45,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,DEF,561,p622758,Aaron Anselmino,45,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CHE,MID,568,p543158,Valentín Barco,55,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,MID,104,p428580,Frank Onyeka,50,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,GK,110,p472739,Carl Rushworth,45,35750,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,GK,171,p484389,Oliver Dovin,40,99307,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,GK,172,p110690,Ben Wilson,45,23833,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,DEF,173,p461102,Bobby Thomas,40,333674,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,DEF,174,p436761,Liam Kitching,40,23833,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,DEF,175,p451284,Milan van Ewijk,40,615708,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,DEF,176,p173878,Jay Dasilva,40,23833,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,DEF,177,p465390,Kaine Kesler-Hayden,40,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,DEF,178,p80178,Jake Bidwell,40,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,DEF,179,p204813,Joel Latibeaudiere,40,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,DEF,180,p220583,Luke Woolfenden,40,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,DEF,181,p577411,Miguel Brau,40,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,DEF,182,p539142,Aurèle Amenda,40,23833,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,MID,183,p480457,Jack Rudoni,50,7944,0,0,0,Shoulder injury - 75% chance of playing,75,
2026-08-12T09:33:17.222726,2627,1,COV,MID,184,p168144,Matt Grimes,50,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,MID,185,p501459,Tatsuhiro Sakamoto,50,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,MID,186,p241293,Ephron Mason-Clark,55,11916,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,MID,187,p439668,Josh Eccles,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,MID,188,p226965,Victor Torp,55,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,MID,189,p684268,George Shepherd,45,11916,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,MID,190,p469272,Loum Tchaouna,55,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,MID,191,p492498,Raphael Borges Rodrigues,45,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,MID,192,p629397,Kaine Andrews,45,27806,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,FWD,193,p176412,Haji Wright,55,67529,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,FWD,194,p230730,Brandon Thomas-Asante,50,31778,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,FWD,195,p218997,Ellis Simms,50,23833,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,FWD,196,p551262,Jahnoah Markelo,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,COV,FWD,197,p549653,Norman Bassette,45,11916,0,0,0,Has joined KVC Westerlo on loan for the rest of the season,0,
2026-08-12T09:33:17.222726,2627,1,COV,MID,575,p661888,Caleb Yirenkyi,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,GK,198,p172649,Dean Henderson,50,127114,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,GK,199,p121709,Walter Benítez,45,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,DEF,201,p247348,Daniel Muñoz Mejía,55,456816,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,DEF,202,p427623,Chris Richards,50,31778,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,DEF,203,p651426,Jaydee Canvot,50,23833,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,DEF,204,p244723,Tyrick Mitchell,45,270117,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,DEF,205,p218364,Borna Sosa,45,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,DEF,206,p515621,Chadi Riad Dnanou,45,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,DEF,207,p242313,Oscar Mingueza,45,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,208,p232185,Ismaïla Sarr,65,325729,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,209,p242898,Brennan Johnson,60,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,210,p496221,Adam Wharton,55,15889,0,0,0,,100,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,211,p488024,Yéremy Pino Santos,55,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,212,p108413,Will Hughes,45,440926,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,213,p152551,Jefferson Lerma Solís,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,214,p209400,Daichi Kamada,50,11916,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,215,p489706,Justin Devenny,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,216,p606921,Romain Esse,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,217,p536694,Matheus França de Oliveira,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,218,p438464,Cheick Doucouré,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,219,p450542,Jesurun Rak-Sakyi,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,DEF,220,p590014,Rio Cardines,45,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,MID,221,p672492,Joél Drakes-Thomas,45,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,FWD,222,p247412,Jørgen Strand Larsen,60,23833,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,FWD,223,p231747,Jean-Philippe Mateta,65,262172,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,FWD,224,p205533,Eddie Nketiah,55,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,FWD,225,p660392,Christantus Uche,50,0,0,0,0,has returned to Getafe CF,0,
2026-08-12T09:33:17.222726,2627,1,CRY,GK,555,p169593,Remi Matthews,40,67529,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,CRY,DEF,577,p223723,Takehiro Tomiyasu,45,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,MID,21,p128295,Christian Nørgaard,50,27806,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,GK,226,p111234,Jordan Pickford,55,349563,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,GK,227,p229600,Mark Travers,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,GK,228,p138001,Tom King,45,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,DEF,229,p17761,James Tarkowski,60,389286,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,DEF,230,p480455,Jarrad Branthwaite,55,75473,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,DEF,231,p106611,Michael Keane,50,63557,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,DEF,232,p512462,Jake O'Brien,50,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,DEF,233,p224967,Vitalii Mykolenko,45,51640,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,DEF,234,p243571,Nathan Patterson,45,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,DEF,235,p499300,Adam Aznou,40,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,MID,236,p215413,Kiernan Dewsbury-Hall,65,146975,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,MID,237,p440993,Iliman Ndiaye,60,599819,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,MID,239,p232928,James Garner,60,19861,0,0,0,Groin injury - Expected back 22 Aug,0,1
2026-08-12T09:33:17.222726,2627,1,EVE,MID,240,p490094,Tim Iroegbunam,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,MID,241,p433154,Dwight McNeil,55,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,MID,242,p550615,Tyrique George,55,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,MID,243,p502697,Carlos Alcaraz Durán,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,MID,244,p609873,Harrison Armstrong,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,MID,245,p496661,Tyler Dibling,55,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,MID,246,p513466,Merlin Röhl,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,MID,247,p244860,Hayden Hackney,55,11916,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,FWD,248,p486385,Norberto Bercique Gomes Betuncal,55,123141,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,EVE,FWD,249,p586309,Thierno Barry,55,35750,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,GK,250,p80201,Bernd Leno,45,131086,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,GK,251,p86873,Benjamin Lecomte,40,55612,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,GK,252,p505079,Alfie McNally,40,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,DEF,253,p174874,Joachim Andersen,50,3972,0,0,0,Suspended until 30 Aug,0,2
2026-08-12T09:33:17.222726,2627,1,FUL,DEF,254,p169528,Antonee Robinson,45,99307,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,DEF,255,p246301,Jorge Cuenca Barreno,45,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,DEF,256,p167074,Kenny Tete,45,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,DEF,257,p232892,Calvin Bassey,45,23833,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,DEF,258,p166477,Timothy Castagne,45,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,MID,261,p153133,Alex Iwobi,55,35750,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,MID,262,p209289,Emile Smith Rowe,55,15889,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,MID,263,p560552,Kevin Santos Lopes de Macedo,55,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,MID,264,p477555,Oscar Bobb,55,15889,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,MID,265,p207189,Sander Berge,50,15889,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,MID,266,p76357,Tom Cairney,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,MID,268,p577725,Josh King,55,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,DEF,269,p184349,Ryan Sessegnon,45,15889,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,MID,270,p153366,Harrison Reed,45,43695,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,FWD,271,p244042,Rodrigo Muniz Carvalho,55,27806,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,FWD,272,p631786,Jonah Kusi-Asare,45,301895,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,FWD,569,p551466,Gonzalo García,60,63557,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,FUL,MID,570,p571779,César Palacios,55,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,GK,273,p167825,Dillon Phillips,40,79446,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,GK,274,p105666,Jack Butland,45,27806,0,0,0,Arm injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,HUL,GK,275,p494950,Harvey Cartwright,40,3972,0,0,0,Has joined Grimsby Town on loan for the rest of the season,0,
2026-08-12T09:33:17.222726,2627,1,HUL,GK,276,p444307,Thimothée Lo-Tutala,40,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,DEF,277,p108416,John Egan,40,59584,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,DEF,278,p501902,Charlie Hughes,40,27806,0,0,0,Groin injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,HUL,DEF,279,p146426,Semi Ajayi,40,31778,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,DEF,280,p193278,Lewie Coyle,40,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,DEF,281,p433590,Cody Drameh,40,3972,0,0,0,Hamstring injury - Expected back 29 Aug,0,2
2026-08-12T09:33:17.222726,2627,1,HUL,DEF,282,p232351,Ryan Giles,40,27806,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,DEF,283,p449428,Matty Jacob,40,0,0,0,0,Hip injury - 75% chance of playing,75,
2026-08-12T09:33:17.222726,2627,1,HUL,DEF,284,p661800,Cathal McCarthy,40,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,DEF,285,p160817,Paddy McNair,40,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,286,p540324,Mohamed Belloumi,50,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,287,p232905,Liam Millar,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,288,p171270,Kieran Dowell,45,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,289,p101282,Matt Crooks,45,27806,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,290,p243413,Regan Slater,45,83418,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,291,p465525,Eliot Matazo,45,0,0,0,0,Knee injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,292,p208481,Abdülkadir Ömür,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,293,p490161,Abu Kamara,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,294,p553783,Óscar Zambrano,45,15889,0,0,0,Thigh injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,HUL,FWD,295,p169432,Oli McBurnie,55,63557,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,296,p213292,David Akintola,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,297,p470294,Darko Gyabi,45,3972,0,0,0,Thigh injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,HUL,FWD,298,p500957,Enis Destan,45,95335,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,FWD,299,p534392,Mason Burstow,45,15889,0,0,0,Has joined Sheffield Wednesday on loan for the rest of the season,0,
2026-08-12T09:33:17.222726,2627,1,HUL,DEF,556,p169359,Matt Targett,40,115197,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,563,p445028,Hidemasa Morita,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,GK,572,p473284,Konstantinos Tzolakis,45,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,574,p552946,Jens Hjertø-Dahl,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,HUL,MID,576,p608227,Elliot Stroud,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,DEF,259,p219924,Issa Diop,40,738850,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,267,p212314,Saša Lukić,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,GK,300,p108813,Christian Walton,45,23833,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,GK,301,p112520,Alex Palmer,40,230394,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,GK,302,p50093,David Button,40,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,DEF,303,p183015,Cédric Kipré,40,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,DEF,304,p216616,Dara O'Shea,40,91363,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,DEF,305,p455084,Leif Davis,40,190671,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,DEF,306,p449429,Jacob Greaves,40,23833,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,DEF,307,p222018,Ben Johnson,40,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,DEF,308,p176420,Darnell Furlong,40,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,309,p501390,Marcelino Núñez,50,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,310,p241117,Azor Matusiwa,50,0,0,0,0,Muscular injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,311,p149929,Wes Burns,50,0,0,0,0,Has joined Leicester City permanently,0,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,312,p231899,Jack Taylor,45,7944,0,0,0,Knee injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,313,p443261,Jack Clarke,55,11916,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,314,p229164,Chiedozie Ogbene,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,315,p531442,Abdul Fatawu,55,11916,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,FWD,316,p543968,Emersonn Correia da Silva,55,11916,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,FWD,317,p222625,George Hirst,50,15889,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,318,p481624,Jaden Philogene,55,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,319,p172453,Sam Szmodics,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,FWD,320,p147675,Chuba Akpom,50,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,FWD,321,p557012,Sindre Walle Egeli,45,83418,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,FWD,322,p462387,Ali Al-Hamadi,50,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,323,p461587,Kasey McAteer,45,59584,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,324,p232457,Anis Mehmeti,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,GK,554,p546600,Kayne van Oevelen,45,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,562,p442967,Daizen Maeda,55,15889,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,GK,564,p240514,Kjell Scherpen,45,15889,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,IPS,MID,571,p216055,Florentino Ibrain Morris Luís,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,260,p153682,Harry Wilson,65,321757,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,GK,326,p201595,Lucas Estella Perri,45,27806,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,DEF,327,p434752,Jaka Bijol,50,11916,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,DEF,329,p214225,Joe Rodon,45,75473,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,DEF,330,p226182,Jayden Bogle,45,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,DEF,331,p243526,Gabriel Gudmundsson,45,11916,0,0,0,Hamstring injury - Expected back 30 Aug,0,2
2026-08-12T09:33:17.222726,2627,1,LEE,DEF,332,p220627,James Justin,45,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,DEF,333,p437738,Sebastiaan Bornauw,45,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,DEF,334,p522047,Tarik Muharemović,50,63557,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,335,p466525,Anton Stach,60,47667,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,336,p435997,Noah Okafor,60,27806,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,337,p427637,Brenden Aaronson,55,31778,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,338,p199598,Ethan Ampadu,55,63557,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,339,p180135,Sean Longstaff,50,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,340,p462635,Joe Gelhardt,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,341,p492859,Wilfried Gnonto,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,342,p221399,Jack Harrison,50,0,0,0,0,Has joined New England Revolution permanently,0,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,343,p200617,Daniel James,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,344,p486520,Ilia Gruev,50,0,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,MID,345,p248056,Tanaka Ao,50,11916,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,FWD,346,p177815,Dominic Calvert-Lewin,60,989106,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,FWD,347,p174594,Lukas Nmecha,55,23833,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,FWD,348,p235826,Joël Piroe,50,19861,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LEE,FWD,349,p565297,Mateo Joseph Fernández-Regatillo,45,7944,0,0,0,Knee injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,LEE,GK,385,p432720,James Trafford,50,87390,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,GK,350,p116535,Alisson Becker,55,158892,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,GK,351,p449027,Giorgi Mamardashvili,50,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,GK,352,p155503,Freddie Woodman,40,47667,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,GK,353,p586268,Armin Pecsi,40,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,GK,354,p432987,Vitezslav Jaros,40,0,0,0,0,Knee injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,LIV,GK,355,p464353,Harvey Davies,40,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,DEF,356,p97032,Virgil van Dijk,65,663376,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,DEF,357,p216094,Jeremie Frimpong,55,119169,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,DEF,358,p544877,Milos Kerkez,55,202588,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,DEF,359,p171287,Joe Gomez,50,3972,0,0,0,Muscular injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,LIV,DEF,360,p492777,Conor Bradley,50,0,0,0,0,Knee injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,LIV,DEF,361,p519440,Wellity Lucky,40,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,DEF,362,p606702,Jeremy Jacquet,50,51640,0,0,0,,100,
2026-08-12T09:33:17.222726,2627,1,LIV,DEF,363,p647681,Giovanni Leoni,40,3972,0,0,0,Knee injury - Unknown return date,0,
2026-08-12T09:33:17.222726,2627,1,LIV,DEF,364,p214285,Kostas Tsimikas,50,3972,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,DEF,365,p489580,Calvin Ramsay,40,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,MID,366,p494595,Florian Wirtz,75,564068,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,MID,367,p243298,Cody Gakpo,70,135058,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,MID,368,p424876,Dominik Szoboszlai,70,1751790,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,MID,369,p611922,Rio Ngumoha,60,59584,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,MID,370,p223541,Federico Chiesa,55,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,MID,371,p441266,Ryan Gravenberch,60,79446,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,MID,372,p243016,Alexis Mac Allister,55,75473,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,MID,373,p206915,Curtis Jones,55,7944,0,0,0,,,
2026-08-12T09:33:17.222726,2627,1,LIV,MID,374,p158983,Endo Wataru,50,0,0,0,0,,100,
2026-08-12T09:33:17.222726,2627,1,LIV,MID,375,p591386,Trey Nyoni,50,3972,0,0,0,,,
